Year-Month,start_price,end_price,total_dividends,return
2013-06,16.09749984741211,12.202705383300781,0.0,-24.19502718453182
2013-07,14.381786346435547,13.926032066345215,0.0,-3.168968507193047
2013-08,16.27678680419922,15.092575073242188,0.108929,-6.606234657319594
2013-09,17.610713958740234,14.768243789672852,0.0,-16.14057315181511
2013-10,17.087499618530273,16.19162940979004,0.0,-5.242839670753946
2013-11,18.71500015258789,17.32590675354004,0.108929,-6.8403119883001
2013-12,19.928571701049805,17.48012924194336,0.0,-12.286091024664177
2014-01,19.845714569091797,15.597578048706055,0.0,-21.405812854941964
2014-02,17.95035743713379,16.494611740112305,0.108929,-7.50300767958711
2014-03,18.693571090698242,16.82372283935547,0.0,-10.002627332522856
2014-04,19.205713272094727,18.49594497680664,0.0,-3.6956101824104395
2014-05,21.14285659790039,19.951744079589844,0.1175,-5.077897176946103
2014-06,22.641429901123047,20.503644943237305,0.0,-9.441916730620026
2014-07,23.3799991607666,21.092744827270508,0.0,-9.782953017955103
2014-08,23.725000381469727,22.72762107849121,0.1175,-3.7086587516590317
2014-09,25.764999389648438,22.33958625793457,0.0,-13.294831022158263
2014-10,25.147499084472656,23.94715118408203,0.0,-4.773229721009438
2014-11,27.05500030517578,26.48503303527832,0.1175,-1.6723979478606816
2014-12,29.702499389648438,24.58099937438965,0.0,-17.242656747747205
2015-01,27.84749984741211,26.090871810913086,0.0,-6.3080278162287815
2015-02,29.512500762939453,28.720216751098633,0.1175,-2.286434542640268
2015-03,32.3125,27.819215774536133,0.0,-13.905715204530345
2015-04,31.204999923706055,27.98018455505371,0.0,-10.334290583357737
2015-05,31.524999618530273,29.2487850189209,0.13,-6.807976607707358
2015-06,32.56999969482422,28.159927368164062,0.0,-13.54028973896789
2015-07,31.725000381469727,27.232709884643555,0.0,-14.160095958422986
2015-08,30.375,25.430011749267578,0.13,-15.851813171135545
2015-09,27.537500381469727,24.875221252441406,0.0,-9.667831473984458
2015-10,27.267499923706055,26.950037002563477,0.0,-1.1642538627700865
2015-11,30.200000762939453,26.793607711791992,0.13,-10.848983338994328
2015-12,29.6875,23.840194702148438,0.0,-19.69618626644737
2016-01,25.65250015258789,22.046405792236328,0.0,-14.057477200668764
2016-02,24.11750030517578,22.01801872253418,0.13,-8.166192838065136
2016-03,24.412500381469727,24.81894302368164,0.0,1.664895589803754
2016-04,27.19499969482422,21.346250534057617,0.0,-21.506707947784026
2016-05,23.49250030517578,22.87833595275879,0.1425,-2.0077230873253487
2016-06,24.7549991607666,21.90235137939453,0.0,-11.52352202820164
2016-07,23.872499465942383,23.874942779541016,0.0,0.010234846175694997
2016-08,26.102500915527344,24.43963050842285,0.1425,-5.824615855870285
2016-09,26.53499984741211,26.040525436401367,0.0,-1.8634799843760579
2016-10,28.177499771118164,26.153396606445312,0.0,-7.183402293015188
2016-11,28.364999771118164,25.588455200195312,0.1425,-9.286249223258908
2016-12,27.592500686645508,26.8155574798584,0.0,-2.815776705455124
2017-01,28.950000762939453,28.095905303955078,0.0,-2.9502433038887905
2017-02,31.75749969482422,31.854503631591797,0.1425,0.7541649659737288
2017-03,34.47249984741211,33.40550231933594,0.0,-3.0952136711845473
2017-04,35.9275016784668,33.403160095214844,0.0,-7.0262096313947735
2017-05,36.275001525878906,35.66815948486328,0.1575,-1.238709916235456
2017-06,38.29249954223633,33.627445220947266,0.0,-12.182684277748816
2017-07,36.220001220703125,34.7271842956543,0.0,-4.121526434945406
2017-08,37.275001525878906,38.44296646118164,0.1575,3.555908466918517
2017-09,41.20000076293945,36.12701416015625,0.0,-12.313074050587144
2017-10,38.564998626708984,39.624385833740234,0.0,2.747017359667555
2017-11,42.467498779296875,40.42790222167969,0.1575,-4.431851678853098
2017-12,42.48749923706055,39.81154251098633,0.0,-6.298221298324999
2018-01,42.540000915527344,39.38808822631836,0.0,-7.409291540608591
2018-02,41.79249954223633,42.073760986328125,0.1575,1.0498569094877321
2018-03,44.6349983215332,39.631351470947266,0.0,-11.210142351841503
2018-04,41.65999984741211,39.03609085083008,0.0,-6.298389357159412
2018-05,41.602500915527344,44.31081008911133,0.1825,6.948642773793065
2018-06,46.997501373291016,43.893470764160156,0.0,-6.604671564294906
2018-07,45.95500183105469,45.121761322021484,0.0,-1.813166088201807
2018-08,49.782501220703125,54.16516876220703,0.1825,9.170225339351537
2018-09,57.102500915527344,53.715431213378906,0.0,-5.931561048716561
2018-10,56.98749923706055,52.07831573486328,0.0,-8.61449189369708
2018-11,54.76250076293945,42.64186477661133,0.1825,-21.799837151350957
2018-12,46.1150016784668,37.665618896484375,0.0,-18.322416728714604
2019-01,38.72249984741211,39.74302291870117,0.0,2.6354782757065873
2019-02,41.7400016784668,41.522579193115234,0.1825,-0.08366670806718876
2019-03,43.56999969482422,45.551334381103516,0.0,4.54747463887328
2019-04,47.90999984741211,48.1220817565918,0.0,0.4426673134108625
2019-05,52.470001220703125,42.14468765258789,0.1925,-19.31163204188591
2019-06,43.900001525878906,47.645381927490234,0.0,8.531617930362573
2019-07,50.79249954223633,51.28522491455078,0.0,0.9700750637497748
2019-08,53.474998474121094,50.441009521484375,0.1925,-5.313677482406738
2019-09,51.60749816894531,54.12126541137695,0.0,4.87093413093273
2019-10,56.26750183105469,60.11164474487305,0.0,6.831906142484422
2019-11,62.3849983215332,64.7735366821289,0.1925,4.137274072354693
2019-12,66.81749725341797,71.172119140625,0.0,6.517187961547416
2020-01,74.05999755859375,75.0161361694336,0.0,1.2910324633529449
2020-02,76.07499694824219,66.41168975830078,0.1925,-12.449303410928682
2020-03,70.56999969482422,61.77870178222656,0.0,-12.457556965587505
2020-04,61.625,71.37749481201172,0.0,15.825549390688387
2020-05,71.5625,77.45130157470703,0.205,8.515355912254368
2020-06,79.4375,88.86654663085938,0.0,11.869767591955153
2020-07,91.27999877929688,103.5412368774414,0.0,13.432557254728502
2020-08,108.19999694824219,125.965087890625,0.205,16.60821760556875
2020-09,132.75999450683594,113.05033111572266,0.0,-14.846086326177431
2020-10,117.63999938964844,106.26595306396484,0.0,-9.66851953816351
2020-11,109.11000061035156,116.41364288330078,0.205,6.88171774442906
2020-12,121.01000213623047,129.75155639648438,0.0,7.223827870371287
2021-01,133.52000427246094,129.03778076171875,0.0,-3.3569677706089354
2021-02,133.75,118.75189208984375,0.205,-11.060267596378505
2021-03,123.75,119.62348937988281,0.0,-3.3345540364583335
2021-04,123.66000366210938,128.74090576171875,0.0,4.108767547421813
2021-05,132.0399932861328,122.23987579345703,0.22,-7.255466509995581
2021-06,125.08000183105469,134.35499572753906,0.0,7.415249249046295
2021-07,136.60000610351562,143.08567810058594,0.0,4.747929507525398
2021-08,146.36000061035156,149.165283203125,0.22,2.067014607923874
2021-09,152.8300018310547,139.0166015625,0.0,-9.038408756825545
2021-10,141.89999389648438,147.1709442138672,0.0,3.7145528852016407
2021-11,148.99000549316406,162.63589477539062,0.22,9.306590221491573
2021-12,167.47999572753906,174.70816040039062,0.0,4.315837626727991
2022-01,177.8300018310547,171.963134765625,0.0,-3.29914356690129
2022-02,174.00999450683594,162.66578674316406,0.22,-6.392855649009784
2022-03,164.6999969482422,172.01473999023438,0.0,4.44125268823829
2022-04,174.02999877929688,155.3068084716797,0.0,-10.758599344335888
2022-05,156.7100067138672,146.8432159423828,0.23,-6.1494418726431075
2022-06,149.89999389648438,134.88577270507812,0.0,-10.01615864092332
2022-07,136.0399932861328,160.32977294921875,0.0,17.85488155089604
2022-08,161.00999450683594,155.3262481689453,0.23,-3.387209815511842
2022-09,156.63999938964844,136.5353240966797,0.0,-12.834956186993812
2022-10,138.2100067138672,151.49295043945312,0.0,9.61069610038099
2022-11,155.0800018310547,146.48951721191406,0.23,-5.3910784887974135
2022-12,148.2100067138672,128.57789611816406,0.0,-13.246143786771894
2023-01,130.27999877929688,142.7884521484375,0.0,9.601207772753199
2023-02,143.97000122070312,146.09869384765625,0.23,1.638322294196064
2023-03,146.8300018310547,163.43312072753906,0.0,11.30771551415509
2023-04,164.27000427246094,168.17062377929688,0.0,2.3745172005756485
2023-05,169.27999877929688,175.91624450683594,0.24,4.062054452460236
2023-06,177.6999969482422,192.51043701171875,0.0,8.334519030853066
2023-07,193.77999877929688,194.97177124023438,0.0,0.6150131429688227
2023-08,196.24000549316406,186.70811462402344,0.24,-4.734962601427518
2023-09,189.49000549316406,170.1511688232422,0.0,-10.205729119903124
2023-10,171.22000122070312,169.71388244628906,0.0,-0.8796395068778622
2023-11,171.0,189.0239715576172,0.24,10.680685121413559
2023-12,190.3300018310547,191.5913848876953,0.0,0.6627347472839749
2024-01,187.14999389648438,183.5010223388672,0.0,-1.9497577753785509
2024-02,183.99000549316406,180.09832763671875,0.24,-1.98471533638874
2024-03,179.5500030517578,170.86175537109375,0.0,-4.83890143859232
2024-04,171.19000244140625,169.71591186523438,0.0,-0.861084499765935
2024-05,169.5800018310547,191.81668090820312,0.25,13.260218678114507
2024-06,192.89999389648438,210.14527893066406,0.0,8.940013260671225
2024-07,212.08999633789062,221.5794677734375,0.0,4.474266396057996
2024-08,224.3699951171875,228.7483367919922,0.25,2.0628166758159105
2024-09,228.5500030517578,232.7439422607422,0.0,1.835020412594179
2024-10,229.52000427246094,225.66172790527344,0.0,-1.6810196476849912
